company_name,cin,financial_year,cohort,sector,target_wilful_default,revenue,pat,interest_expense,depreciation,tax_expense,ebitda,total_equity,total_borrowings,current_assets,current_liabilities,total_assets,cash_and_equivalents,inventory,receivables,retained_earnings,cfo,cfi,cff,net_cash_change,incorporation_year,company_age,ebit,working_capital,total_liabilities_proxy,capex_effective,free_cash_flow,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,interest_coverage,debt_service_coverage_proxy,net_profit_margin,ebitda_margin,roa,roe,asset_turnover,receivables_turnover,cfo_margin,cash_flow_to_debt,working_capital_to_assets,retained_earnings_to_assets,ebit_to_assets,equity_ratio,current_liabilities_to_assets,contingent_to_networth_ratio,auditor_qualification_flag,opinion_present_flag,auditor_name_present_flag,going_concern_uncertainty_unknown,emphasis_of_matter_unknown,fraud_reported_unknown,going_concern_uncertainty_flag,emphasis_of_matter_flag,fraud_reported_flag,related_party_unknown,related_party_flag,contingent_liability_unknown,contingent_liability_flag,current_assets_missing,current_liabilities_missing,receivables_missing,capex_missing,opinion_type_missing,auditor_name_missing,contingent_liabilities_amount_missing,promoter_holding_pct_missing,altman_z_proxy,revenue_yoy,pat_yoy,ebitda_yoy,total_borrowings_yoy,cfo_yoy,current_ratio_yoy,debt_to_equity_yoy,net_profit_margin_yoy,roa_yoy,auditor_changed_yoy,relative_year_from_latest,is_latest_observation,revenue_trend_3y,revenue_volatility_3y,pat_trend_3y,pat_volatility_3y,ebitda_trend_3y,ebitda_volatility_3y,total_borrowings_trend_3y,total_borrowings_volatility_3y,cfo_trend_3y,cfo_volatility_3y,current_ratio_trend_3y,current_ratio_volatility_3y,debt_to_equity_trend_3y,debt_to_equity_volatility_3y,net_profit_margin_trend_3y,net_profit_margin_volatility_3y,roa_trend_3y,roa_volatility_3y,auditor_changed_3y
Era Infra Engineering,L74899DL1990PLC041350,2016,defaulter,Infrastructure,1,1211.0,-1316.0,751.0,196.0,-1316.0,-369.0,-464.0,7297.0,,,8569.0,,,,-530.0,530.0,-1.0,-552.0,-23.0,1990.0,26.0,-1881.0,,9033.0,1.0,529.0,,,,,0.8515579414167347,-2.5046604527296936,0.7057256990679095,-1.0867052023121386,-0.3047068538398018,-0.1535768467732524,,0.1413233749562376,,0.4376548307184145,0.0726325887350966,,-0.0618508577430271,-0.2195121951219512,-0.0541486754580464,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-0.7004783952597042,-0.2868080094228504,-1.0030441400304415,-2.845,0.090243538024802,1.1370967741935485,,,-0.6997794072591351,-0.0802754967788309,0.0,-1,0,-243.5,229.57400162523243,-319.0,305.8260217109649,-202.0,239.0262654093804,538.0,440.375597265183,4.5,130.866344030847,,,,,-0.3412191833983537,0.3258687627770186,-0.0429730338075113,0.0392471333633743,0.0
Era Infra Engineering,L74899DL1990PLC041350,2017,defaulter,Infrastructure,1,1211.0,-1295.0,897.0,194.0,-1295.0,-204.0,-1757.0,7769.0,,,8132.0,,,,-1823.0,257.0,-245.0,-23.0,-11.0,1990.0,27.0,-1693.0,,9889.0,245.0,12.0,,,,,0.955361534677816,-1.887402452619844,0.2865105908584169,-1.069364161849711,-0.1684558216350123,-0.1592474176094441,,0.1489178553861288,,0.2122213047068538,0.0330801905007079,,-0.2241760944417117,-0.2081898671913428,-0.2160600098376783,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-0.958558535155872,0.0,0.0159574468085106,0.4471544715447154,0.0646841167603124,-0.5150943396226415,,,0.0173410404624276,-0.0056705708361917,0.0,0,1,-243.5,229.57400162523243,-319.0,305.8260217109649,-202.0,239.0262654093804,538.0,440.375597265183,4.5,130.866344030847,,,,,-0.3412191833983537,0.3258687627770186,-0.0429730338075113,0.0392471333633743,0.0
First Leasing Co of India,L65910TN1973PLC006423,2011,defaulter,NBFC / Leasing,1,232.0,71.0,110.0,3.0,32.0,216.0,307.0,1167.0,,,1619.0,,,,284.0,-152.0,56.0,105.0,9.0,1973.0,38.0,213.0,,1312.0,56.0,-208.0,,,,3.801302931596091,0.7208153180975911,1.9363636363636365,-1.3818181818181818,0.3060344827586206,0.9310344827586208,0.0438542310067943,0.2312703583061889,0.1432983323038913,,-0.6551724137931034,-0.130248500428449,,0.1754169240271772,0.1315626930203829,0.1896232242124768,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.9634352543726178,,,,,,,,,,0.0,-2,0,3.0,11.575836902790224,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760333,-30.5,30.814859330452176,,,0.0224254572788775,0.0346886081448263,-0.0794878296146044,0.0738814975272891,-0.0127455834991998,0.012084139352579,0.0
First Leasing Co of India,L65910TN1973PLC006423,2012,defaulter,NBFC / Leasing,1,211.0,32.0,150.0,2.0,17.0,201.0,334.0,1298.0,,,1770.0,,,,311.0,-144.0,5.0,128.0,-11.0,1973.0,39.0,199.0,,1436.0,5.0,-149.0,,,,3.886227544910179,0.7333333333333333,1.3266666666666669,-0.96,0.1516587677725118,0.95260663507109,0.0180790960451977,0.0958083832335329,0.1192090395480226,,-0.6824644549763034,-0.110939907550077,,0.1757062146892655,0.1124293785310734,0.1887005649717514,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.8757690068142833,-0.0905172413793103,-0.5492957746478874,-0.0694444444444444,0.1122536418166238,0.0526315789473684,,0.0849246133140884,-0.1543757149861088,-0.0257751349615965,0.0,-1,0,3.0,11.575836902790224,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760333,-30.5,30.814859330452176,,,0.0224254572788775,0.0346886081448263,-0.0794878296146044,0.0738814975272891,-0.0127455834991998,0.012084139352579,0.0
First Leasing Co of India,L65910TN1973PLC006423,2013,defaulter,NBFC / Leasing,1,238.0,35.0,179.0,1.0,16.0,231.0,364.0,1400.0,,,1906.0,,,,341.0,-213.0,33.0,202.0,21.0,1973.0,40.0,230.0,,1542.0,33.0,-246.0,,,,3.8461538461538463,0.7345225603357818,1.2849162011173183,-1.1899441340782122,0.1470588235294117,0.9705882352941176,0.0183630640083945,0.0961538461538461,0.1248688352570829,,-0.8949579831932774,-0.1521428571428571,,0.1789087093389297,0.1206715634837355,0.1909758656873032,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.915191429073048,0.1279620853080568,0.09375,0.1492537313432835,0.0785824345146379,-0.4791666666666667,,-0.0400736987563332,-0.0045999442431,0.0002839679631968,0.0,0,1,3.0,11.575836902790224,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760333,-30.5,30.814859330452176,,,0.0224254572788775,0.0346886081448263,-0.0794878296146044,0.0738814975272891,-0.0127455834991998,0.012084139352579,0.0
Gammon India Ltd,L74999DL1922PLC000997,2014,defaulter,Infrastructure,1,2908.63,67.8,452.72,81.85,9.64,612.01,1092.04,4746.1,4632.26,3772.14,9067.84,90.71,1722.51,1352.2,1064.54,-21.03,-12.1,53.62,20.49,1922.0,92.0,530.16,860.1200000000003,7975.8,12.1,-33.13,1.2280191085166512,0.7713791110616255,0.024047357733276,4.346086223947841,0.5233991777534672,1.1710549567061317,-0.0464525534546739,0.0233099431691208,0.2104117746155406,0.0074769735681264,0.062085637888722,0.3207632688710873,2.1510353498003254,-0.0072302080360857,-0.0044310065106087,0.094853901259837,0.1173973074072767,0.0584659632282881,0.1204300031760595,0.4159910188093305,5.563669828943995,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0.8740333677190756,,,,,,,,,,0.0,-3,0,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.3595424781768878,0.4497110722707148,-0.0115380429018097,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.0813967986798201,0.1351427320593479,0.0
Gammon India Ltd,L74999DL1922PLC000997,2016,defaulter,Infrastructure,1,5933.92,100.52,1028.17,261.47,89.12,1535.33,2305.71,4715.0,2587.91,4526.02,10198.1,120.53,1031.82,680.59,2232.43,4.13,-212.88,249.96,31.68,1922.0,94.0,1217.81,-1938.1100000000008,7892.39,212.88,-208.75,0.5717849236194271,0.3438097931515989,0.0266304611999063,2.0449232557433503,0.4623410243084496,1.184444206697336,0.0040168454632988,0.0169398980774934,0.2587379000728018,0.0098567380198272,0.0435961157300788,0.5818652494092037,8.71878811031605,0.0006959985978914,0.0008759278897136,-0.1900461850736902,0.2189064629685921,0.119415381296516,0.226092115197929,0.4438101214932193,2.223523339882292,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1.2296357004600695,1.0401082296476347,0.4825958702064897,1.5086681590170097,-0.0065527485725122,1.196386115073704,-0.6562341848972241,-2.301162968204491,-0.0063700450916273,0.0023797644517007,0.0,-1,0,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.3595424781768878,0.4497110722707148,-0.0115380429018097,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.0813967986798201,0.1351427320593479,0.0
Gammon India Ltd,L74999DL1922PLC000997,2017,defaulter,Infrastructure,1,712.02,-1659.92,518.9,32.65,-2.8,193.92,643.58,3141.31,369.99,2767.75,5970.79,51.79,146.27,60.46,569.47,125.62,34.48,-191.64,-68.79,1922.0,95.0,-1143.82,-2397.76,5327.21,34.48,91.14,0.1336789811218499,0.0808309999096739,0.0187119501400054,4.88099381584263,0.5261129599265759,-2.204316824050877,0.2420890344960493,-2.3312828291340133,0.2723519002275217,-0.2780067629241692,-2.5791976133503214,0.1192505514345672,11.776711875620244,0.1764276284374034,0.0399896858317071,-0.4015817002440213,0.095375988772005,-0.1915692898259694,0.1077880816441375,0.4635483746706885,5.276111749899002,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,-0.7888137880454481,-0.8800084935422114,-17.5133306804616,-0.8736949059811245,-0.333762460233298,29.41646489104117,-0.4381059424975772,2.8360705600992797,-2.348222727211507,-0.2878635009439964,0.0,0,1,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.3595424781768878,0.4497110722707148,-0.0115380429018097,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.0813967986798201,0.1351427320593479,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2015,defaulter,Gems & Jewellery,1,7157.93,18.86,523.65,4.59,-0.32,546.78,2914.28,5034.51,7795.88,5837.15,9432.0,70.11,2025.85,5423.8,2773.54,251.37,-1.59,-310.17,-60.38,1986.0,29.0,542.1899999999999,1958.7300000000005,6517.719999999999,1.59,249.78,1.3355627318126142,0.988501237761579,0.0120109985181124,1.7275313284928009,0.5337690839694657,1.0354053279862503,0.480034374104841,0.0026348399607148,0.0763880060296761,0.0019995759117896,0.0064715813168261,0.7588984308736217,1.3197260223459568,0.035117694640769,0.0499293873683834,0.2076685750636132,0.2940564037319762,0.0574840966921119,0.3089779474130619,0.6188666242578456,1.4491812729044564,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.8777562967201251,,,,,,,,,,0.0,-2,0,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.63383389702954,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.0386206724745067,0.0479363080560872,-0.1075366452236478,0.0894846314239583,0.0005803761489411,0.0006544494990073,0.0005248831573453,0.0008819971533045,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2016,defaulter,Gems & Jewellery,1,10750.72,44.86,463.52,19.88,-4.99,523.26,3372.0,5586.12,9380.35,6829.37,10784.34,134.29,1835.66,6910.15,3225.88,687.6,24.08,-681.48,30.19,1986.0,30.0,503.39,2550.9800000000005,7412.34,24.08,663.52,1.373530794202101,1.1047417258107264,0.0196636000099569,1.6566192170818506,0.5179844107288902,1.0860157059026578,1.483431135657577,0.0041727437790213,0.0486720889391594,0.0041597353199175,0.0133036773428232,0.996882516686232,1.555786777421619,0.0639585069651149,0.1230908036347232,0.2365448418725671,0.2991263257649518,0.0466778680939213,0.3126756018448973,0.6332673116760043,0.9861269276393833,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2.126500390147749,0.5019314243084242,1.3785790031813363,-0.0430154724020629,0.1095657770070969,1.7354099534550662,0.0379680623894864,-0.0709121114109503,0.0015379038183064,0.0021601594081279,0.0,-1,0,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.63383389702954,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.0386206724745067,0.0479363080560872,-0.1075366452236478,0.0894846314239583,0.0005803761489411,0.0006544494990073,0.0005248831573453,0.0008819971533045,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2017,defaulter,Gems & Jewellery,1,10464.77,39.72,477.67,16.53,-0.56,533.36,3485.3,5271.37,11647.74,9256.57,13025.76,175.48,2530.55,8567.02,3287.72,549.56,10.49,-534.95,25.11,1986.0,31.0,516.83,2391.17,9540.46,10.49,539.0699999999999,1.2583213868636007,0.9849425867248882,0.0189573459715639,1.5124580380455053,0.4046880949748805,1.0819812841501455,1.1505013921745135,0.0037955922585971,0.0509671975590481,0.0030493422264804,0.0113964364617106,0.8033903587967228,1.22151810080985,0.052515248782343,0.1042537329005552,0.1835723980788837,0.2524013953888295,0.0396775312918401,0.2675698001498569,0.7106356941936594,0.8214873898947006,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.7271657322173808,-0.026598218537921,-0.1145786892554614,0.0193020678056798,-0.0563450122804379,-0.2007562536358348,-0.1152094073384999,-0.1441611790363453,-0.0003771515204241,-0.0011103930934371,0.0,0,1,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.63383389702954,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.0386206724745067,0.0479363080560872,-0.1075366452236478,0.0894846314239583,0.0005803761489411,0.0006544494990073,0.0005248831573453,0.0008819971533045,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2015,non_defaulter,Textiles,0,6300.0,530.0,39.0,263.0,685.0,987.0,11183.0,1115.0,,,14365.0,,,,11091.0,448.0,27.0,-448.0,27.0,1947.0,68.0,1254.0,,3182.0,27.0,421.0,,,,0.099704909237235,0.0776192133658197,32.15384615384615,11.487179487179487,0.0841269841269841,0.1566666666666666,0.0368952314653672,0.0473933649289099,0.4385659589279498,,0.0711111111111111,0.4017937219730941,,0.7720849286460146,0.0872955099199443,0.7784893839192482,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.9162338318373258,,,,,,,,,,0.0,-2,0,2023.0,1679.609941491046,515.0,421.9402274677725,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.0282579749192767,0.0369162407122882,0.0333279635715359,0.0275550906960031,0.0208451151121101,0.0170857518777173,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2016,non_defaulter,Textiles,0,8969.0,971.0,147.0,445.0,1230.0,1822.0,13871.0,1839.0,,,17796.0,,,,13778.0,1341.0,-697.0,-663.0,-19.0,1947.0,69.0,2348.0,,3925.0,697.0,644.0,,,,0.1325787614447408,0.1033378287255563,15.97278911564626,9.122448979591836,0.1082617906121083,0.2031441632288995,0.054562823106316,0.0700021627856679,0.5039896605978872,,0.1495149960976697,0.7292006525285482,,0.7742189256012587,0.1319397617442121,0.779444819060463,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.143705013507651,0.4236507936507936,0.8320754716981132,0.8459979736575481,0.6493273542600897,1.9933035714285712,,0.0328738522075057,0.0241348064851242,0.0176675916409488,0.0,-1,0,2023.0,1679.609941491046,515.0,421.9402274677725,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.0282579749192767,0.0369162407122882,0.0333279635715359,0.0275550906960031,0.0208451151121101,0.0170857518777173,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2017,non_defaulter,Textiles,0,10346.0,1560.0,58.0,446.0,2125.0,2629.0,16231.0,701.0,,,19851.0,,,,16138.0,2259.0,-844.0,-1404.0,12.0,1947.0,70.0,3743.0,,3620.0,844.0,1415.0,,,,0.0431889593986815,0.0353130824643594,64.53448275862068,38.94827586206897,0.150782911270056,0.2541078677749855,0.0785854616895874,0.0961123775491343,0.5211828119490202,,0.2183452542045235,3.2225392296718973,,0.8129565261195909,0.1885547327590549,0.8176414286433933,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.971773561096467,0.1535288214962649,0.6065911431513903,0.4429198682766191,-0.6188145731375748,0.6845637583892618,,-0.0893898020460592,0.0425211206579476,0.0240226385832713,0.0,0,1,2023.0,1679.609941491046,515.0,421.9402274677725,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.0282579749192767,0.0369162407122882,0.0333279635715359,0.0275550906960031,0.0208451151121101,0.0170857518777173,0.0
HCC (Hindustan Construction Co Ltd),L26922MH1926PLC000407,2016,defaulter,Infrastructure,1,3708.41,94.76,701.71,152.47,45.66,994.6,1803.32,4661.35,4560.13,5535.87,10013.74,95.36,173.47,503.84,1725.4,370.96,,,,1926.0,90.0,842.13,-975.7399999999998,8210.42,,,0.8237422482825645,0.7924066135946112,0.0172258380344914,2.5848712374952867,0.4654954093076114,1.2001111570306822,0.528651437203403,0.0255527301458037,0.2682011967393033,0.0094629978409665,0.0525475234567353,0.3703321636072036,7.360292950142902,0.1000320892242227,0.0795820953157347,-0.0974401172788588,0.1723032553271804,0.0840974501035577,0.1800845638093259,0.5528274151316092,,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.903932949013535,,,,,,,,,,0.0,-2,0,152.365,141.705927030437,-8.615000000000002,14.433101614768129,-49.860000000000014,47.010816013149814,-675.1100000000001,551.2307331377267,473.335,398.354183805763,0.0781478489426091,0.109622190332042,-0.6958227190092706,0.5999829004100243,-0.0031168465911145,0.0039657112915032,-0.00127842518157,0.0017132811056574,0.0
HCC (Hindustan Construction Co Ltd),L26922MH1926PLC000407,2017,defaulter,Infrastructure,1,3716.84,59.41,772.37,125.28,37.55,994.61,2689.98,3980.91,6114.01,5604.14,11203.98,119.61,233.31,2086.55,2588.9,639.48,,,,1926.0,91.0,869.3299999999999,509.8699999999999,8514.0,,,1.0909809533666182,1.049349231104148,0.0213431498856202,1.479903196306292,0.3553121301537489,1.1255356888537875,0.8279451558191022,0.0159840079207068,0.2675955919544559,0.0053025799760442,0.0220856660644317,0.3317428271025118,1.7813328221226423,0.1720493752757718,0.1606366383565566,0.0455079355728946,0.2310696734553257,0.0775911774208807,0.2400914674963718,0.5001918960940667,,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1.155469488475756,0.0022732114302356,-0.3730476994512453,1.0054293183180076e-05,-0.1459748785223165,0.7238516282078932,0.2672387050840537,-1.1049680411889946,-0.0095687222250968,-0.0041604178649222,0.0,-1,0,152.365,141.705927030437,-8.615000000000002,14.433101614768129,-49.860000000000014,47.010816013149814,-675.1100000000001,551.2307331377267,473.335,398.354183805763,0.0781478489426091,0.109622190332042,-0.6958227190092706,0.5999829004100243,-0.0031168465911145,0.0039657112915032,-0.00127842518157,0.0017132811056574,0.0
HCC (Hindustan Construction Co Ltd),L26922MH1926PLC000407,2018,defaulter,Infrastructure,1,4013.14,77.53,659.97,122.94,34.44,894.88,2774.94,3311.13,5955.72,6077.03,11226.23,197.44,179.33,2397.79,2673.39,1317.63,,,,1926.0,92.0,771.94,-121.30999999999948,8451.289999999999,,,0.9800379461677828,0.9505284653852294,0.0324895549306157,1.1932257994767457,0.2949458544854328,1.1696592269345576,1.9964998409018593,0.0193190369635746,0.2229874861081348,0.0069061474778264,0.0279393428326378,0.3574788686852131,1.6736828496240288,0.3283289394339594,0.3979396761830553,-0.0108059428677302,0.2381378254320462,0.0687621757259561,0.2471836048254846,0.5413242023368486,,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1.1018269568700754,0.0797182552921298,0.3049991583908434,-0.1002704577673661,-0.1682479634053519,1.0604710076937514,-0.1109430071988354,-0.2866773968295466,0.0033350290428678,0.0016035675017822,0.0,0,1,152.365,141.705927030437,-8.615000000000002,14.433101614768129,-49.860000000000014,47.010816013149814,-675.1100000000001,551.2307331377267,473.335,398.354183805763,0.0781478489426091,0.109622190332042,-0.6958227190092706,0.5999829004100243,-0.0031168465911145,0.0039657112915032,-0.00127842518157,0.0017132811056574,0.0
HT Media Limited,L22121DL2002PLC117874,2014,non_defaulter,Media,0,1429.0,156.0,56.0,56.0,192.0,304.0,1408.0,450.0,,,2497.0,,,,1362.0,183.0,-194.0,-14.0,-25.0,2002.0,12.0,404.0,,1089.0,194.0,-11.0,,,,0.3196022727272727,0.1802162595114137,7.214285714285714,3.267857142857143,0.1091672498250524,0.2127361791462561,0.0624749699639567,0.1107954545454545,0.5722867440929115,,0.1280615815255423,0.4066666666666667,,0.5454545454545454,0.1617941529835803,0.5638766519823789,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.6456013883326657,,,,,,,,,,0.0,-2,0,35.0,29.94810326028827,-31.5,26.19160170741759,-13.0,29.769484749021476,233.5,272.3245612622311,-22.5,64.20280367709809,,,0.1260467439356155,0.1618935137300556,-0.0235629444588904,0.0194974770491732,-0.0168501087443546,0.0137587677241228,0.0
HT Media Limited,L22121DL2002PLC117874,2015,non_defaulter,Media,0,1445.0,114.0,36.0,72.0,124.0,232.0,1501.0,271.0,,,2515.0,,,,1455.0,291.0,-24.0,-224.0,44.0,2002.0,13.0,274.0,,1014.0,24.0,267.0,,,,0.1805463024650233,0.1077534791252485,7.611111111111111,8.083333333333334,0.0788927335640138,0.160553633217993,0.0453280318091451,0.0759493670886076,0.5745526838966203,,0.2013840830449827,1.0738007380073802,,0.5785288270377733,0.1089463220675944,0.5968190854870775,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.632181585045937,0.0111966410076976,-0.2692307692307692,-0.2368421052631578,-0.3977777777777778,0.5901639344262295,,-0.1390559702622494,-0.0302745162610386,-0.0171469381548116,0.0,-1,0,35.0,29.94810326028827,-31.5,26.19160170741759,-13.0,29.769484749021476,233.5,272.3245612622311,-22.5,64.20280367709809,,,0.1260467439356155,0.1618935137300556,-0.0235629444588904,0.0194974770491732,-0.0168501087443546,0.0137587677241228,0.0
HT Media Limited,L22121DL2002PLC117874,2016,non_defaulter,Media,0,1499.0,93.0,51.0,71.0,156.0,278.0,1604.0,917.0,,,3232.0,,,,1558.0,138.0,-750.0,565.0,-47.0,2002.0,14.0,300.0,,1628.0,750.0,-612.0,,,,0.5716957605985037,0.2837252475247525,5.882352941176471,2.7058823529411766,0.0620413609072715,0.1854569713142094,0.0287747524752475,0.0579800498753117,0.463799504950495,,0.0920613742494996,0.1504907306434024,,0.4820544554455445,0.0928217821782178,0.4962871287128713,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.036142414917167,0.0373702422145328,-0.1842105263157894,0.1982758620689655,2.3837638376383765,-0.5257731958762887,,0.3911494581334803,-0.0168513726567423,-0.0165532793338976,0.0,0,1,35.0,29.94810326028827,-31.5,26.19160170741759,-13.0,29.769484749021476,233.5,272.3245612622311,-22.5,64.20280367709809,,,0.1260467439356155,0.1618935137300556,-0.0235629444588904,0.0194974770491732,-0.0168501087443546,0.0137587677241228,0.0
Hanung Toys and Textiles,L74999DL1990PLC041722,2015,defaulter,Textiles,1,127.0,-1267.0,272.0,62.0,-1267.0,-933.0,-1031.0,2568.0,,,1566.0,,,,-1062.0,-10.0,5.0,10.0,5.0,1990.0,25.0,-2262.0,,2597.0,5.0,-15.0,,,,,1.6398467432950192,-8.316176470588236,-0.0367647058823529,-9.976377952755906,-7.346456692913386,-0.8090676883780332,,0.0810983397190293,,-0.0787401574803149,-0.0038940809968847,,-0.6781609195402298,-1.4444444444444444,-0.6583652618135377,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-5.873191534981664,,,,,,,,,,0.0,-2,0,-59.0,49.59390643572611,578.5,509.3802334427811,449.5,373.1972966437756,-210.0,188.2817038376273,14.0,15.4344492037203,,,,,-1.122922134733158,0.9672157464780708,0.3209472180491989,0.503958865880835,0.0
Hanung Toys and Textiles,L74999DL1990PLC041722,2016,defaulter,Textiles,1,93.0,-1093.0,278.0,53.0,-958.0,-627.0,-2125.0,2193.0,,,780.0,,,,-2156.0,-18.0,2.0,7.0,-9.0,1990.0,26.0,-1773.0,,2905.0,2.0,-20.0,,,,,2.8115384615384613,-6.377697841726619,-0.0647482014388489,-11.75268817204301,-6.741935483870968,-1.4012820512820512,,0.1192307692307692,,-0.1935483870967742,-0.0082079343365253,,-2.764102564102564,-2.273076923076923,-2.7243589743589745,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-11.690565117613309,-0.2677165354330709,0.1373322809786898,0.3279742765273312,-0.1460280373831775,-0.8,,,-1.7763102192871043,-0.592214362904018,0.0,-1,0,-59.0,49.59390643572611,578.5,509.3802334427811,449.5,373.1972966437756,-210.0,188.2817038376273,14.0,15.4344492037203,,,,,-1.122922134733158,0.9672157464780708,0.3209472180491989,0.503958865880835,0.0
Hanung Toys and Textiles,L74999DL1990PLC041722,2017,defaulter,Textiles,1,9.0,-110.0,0.0,52.0,-86.0,-34.0,-2235.0,2148.0,,,658.0,,,,-2266.0,18.0,0.0,-18.0,-0.0,1990.0,27.0,-196.0,,2893.0,0.0,18.0,,,,,3.264437689969605,,,-12.22222222222222,-3.7777777777777777,-0.1671732522796352,,0.0136778115501519,,2.0,0.0083798882681564,,-3.443768996960486,-0.2978723404255319,-3.396656534954407,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-6.254110172652361,-0.9032258064516128,0.8993595608417201,0.9457735247208932,-0.0205198358413132,2.0,,,-0.4695340501792113,1.234108799002416,0.0,0,1,-59.0,49.59390643572611,578.5,509.3802334427811,449.5,373.1972966437756,-210.0,188.2817038376273,14.0,15.4344492037203,,,,,-1.122922134733158,0.9672157464780708,0.3209472180491989,0.503958865880835,0.0
Hindustan Unilever Limited,L15140MH1933PLC002030,2016,non_defaulter,FMCG / Foods,0,31061.0,4137.0,15.0,321.0,5946.0,6282.0,6279.0,0.0,,,13920.0,,,,6063.0,3974.0,-51.0,-4008.0,-85.0,1933.0,83.0,10098.0,,7641.0,51.0,3923.0,,,,0.0,0.0,673.2,264.93333333333334,0.1331895302791281,0.2022471910112359,0.297198275862069,0.6588628762541806,2.2313936781609196,,0.1279417919577605,,,0.4355603448275862,0.7254310344827586,0.4510775862068965,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,5.72815122253361,,,,,,,,,,0.0,-2,0,1732.0,1476.8495748269918,550.0,458.5748454602464,750.5,621.3771443781591,0.0,0.0,969.5,791.606102946549,,,0.0,0.0,0.0092488264607255,0.0075911952784445,0.0040919810846515,0.0036459243601628,0.0
