cohort,company_name,cin,sector,is_listed,anchor_fy,anchor_reason,source_priority,default_year,fy_before_default,target_fy,doc_type,required
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,annual_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,auditor_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,balance_sheet,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,cash_flow,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,notes_to_accounts,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,profit_and_loss,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,charges,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,director_report,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,related_party_transactions,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,annual_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,auditor_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,balance_sheet,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,cash_flow,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,notes_to_accounts,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,profit_and_loss,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,charges,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,director_report,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,related_party_transactions,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,annual_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,auditor_report,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,balance_sheet,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,cash_flow,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,notes_to_accounts,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,profit_and_loss,True
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,charges,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,director_report,False
defaulter,ABG Shipyard Ltd,L61200GJ1985PLC007730,Shipbuilding,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,related_party_transactions,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,annual_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,auditor_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,balance_sheet,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,cash_flow,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,notes_to_accounts,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,profit_and_loss,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,charges,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,director_report,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,related_party_transactions,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,annual_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,auditor_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,balance_sheet,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,cash_flow,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,notes_to_accounts,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,profit_and_loss,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,charges,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,director_report,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,related_party_transactions,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,annual_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,auditor_report,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,balance_sheet,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,cash_flow,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,notes_to_accounts,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,profit_and_loss,True
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,charges,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,director_report,False
defaulter,Alok Industries Ltd,L17110DN1986PLC000334,Textiles,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,related_party_transactions,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,annual_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,auditor_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,balance_sheet,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,cash_flow,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,notes_to_accounts,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,profit_and_loss,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,charges,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,director_report,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2017,related_party_transactions,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,annual_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,auditor_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,balance_sheet,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,cash_flow,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,notes_to_accounts,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,profit_and_loss,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,charges,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,director_report,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2016,related_party_transactions,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,annual_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,auditor_report,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,balance_sheet,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,cash_flow,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,notes_to_accounts,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,profit_and_loss,True
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,charges,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,director_report,False
defaulter,Asian Star Company Ltd,L36910MH1995PLC086017,Gems & Jewellery,True,2017,fy_before_default,bse|nse|mca,2018.0,2017.0,2015,related_party_transactions,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,annual_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,auditor_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,balance_sheet,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,cash_flow,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,notes_to_accounts,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,profit_and_loss,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,charges,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,director_report,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,related_party_transactions,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,annual_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,auditor_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,balance_sheet,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,cash_flow,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,notes_to_accounts,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,profit_and_loss,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,charges,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,director_report,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2015,related_party_transactions,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,annual_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,auditor_report,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,balance_sheet,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,cash_flow,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,notes_to_accounts,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,profit_and_loss,True
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,charges,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,director_report,False
defaulter,Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2014,related_party_transactions,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,annual_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,auditor_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,balance_sheet,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,cash_flow,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,notes_to_accounts,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,profit_and_loss,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,charges,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,director_report,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2021,related_party_transactions,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,annual_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,auditor_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,balance_sheet,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,cash_flow,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,notes_to_accounts,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,profit_and_loss,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,charges,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,director_report,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2020,related_party_transactions,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,annual_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,auditor_report,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,balance_sheet,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,cash_flow,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,notes_to_accounts,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,profit_and_loss,True
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,charges,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,director_report,False
defaulter,C Mahendra Exports Limited,L27205MH2007PLC166717,Gems & Jewellery,True,2021,fy_before_default,bse|nse|mca,2022.0,2021.0,2019,related_party_transactions,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,annual_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,auditor_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,balance_sheet,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,cash_flow,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,notes_to_accounts,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,profit_and_loss,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,charges,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,director_report,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2018,related_party_transactions,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,annual_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,auditor_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,balance_sheet,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,cash_flow,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,notes_to_accounts,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,profit_and_loss,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,charges,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,director_report,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2017,related_party_transactions,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,annual_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,auditor_report,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,balance_sheet,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,cash_flow,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,notes_to_accounts,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,profit_and_loss,True
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,charges,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,director_report,False
defaulter,Cox & Kings Limited,L63040MH1939PLC011352,Travel / Aviation / Hospitality,True,2018,fy_before_default,bse|nse|mca,2019.0,2018.0,2016,related_party_transactions,False
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,annual_report,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,auditor_report,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,balance_sheet,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,cash_flow,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,notes_to_accounts,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,profit_and_loss,True
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,charges,False
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,director_report,False
defaulter,Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,True,2016,fy_before_default,bse|nse|mca,2017.0,2016.0,2016,related_party_transactions,False
