company_name,cin,financial_year,cohort,sector,revenue,pat,interest_expense,depreciation,tax_expense,ebitda,total_equity,total_borrowings,current_assets,current_liabilities,total_assets,cash_and_equivalents,inventory,receivables,retained_earnings,cfo,cfi,cff,net_cash_change,capex,opinion_type,going_concern_uncertainty,emphasis_of_matter,fraud_reported,auditor_name,related_party_transactions_amount,contingent_liabilities_amount,rpt_count,pending_legal_cases_count,promoter_holding_pct,target_wilful_default,incorporation_year,company_age,ebit,working_capital,total_liabilities_proxy,capex_effective,free_cash_flow,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,interest_coverage,debt_service_coverage_proxy,net_profit_margin,ebitda_margin,roa,roe,asset_turnover,receivables_turnover,cfo_margin,cash_flow_to_debt,working_capital_to_assets,retained_earnings_to_assets,ebit_to_assets,equity_ratio,current_liabilities_to_assets,rpt_to_revenue_ratio,contingent_to_networth_ratio,auditor_qualification_flag,opinion_present_flag,auditor_name_present_flag,going_concern_uncertainty_unknown,emphasis_of_matter_unknown,fraud_reported_unknown,going_concern_uncertainty_flag,emphasis_of_matter_flag,fraud_reported_flag,related_party_unknown,related_party_flag,contingent_liability_unknown,contingent_liability_flag,current_assets_missing,current_liabilities_missing,receivables_missing,capex_missing,opinion_type_missing,auditor_name_missing,contingent_liabilities_amount_missing,promoter_holding_pct_missing,altman_z_proxy,revenue_yoy,pat_yoy,ebitda_yoy,total_borrowings_yoy,cfo_yoy,current_ratio_yoy,debt_to_equity_yoy,net_profit_margin_yoy,roa_yoy,promoter_holding_pct_yoy,auditor_changed_yoy,relative_year_from_latest,is_latest_observation,revenue_trend_3y,revenue_volatility_3y,pat_trend_3y,pat_volatility_3y,ebitda_trend_3y,ebitda_volatility_3y,total_borrowings_trend_3y,total_borrowings_volatility_3y,cfo_trend_3y,cfo_volatility_3y,current_ratio_trend_3y,current_ratio_volatility_3y,debt_to_equity_trend_3y,debt_to_equity_volatility_3y,net_profit_margin_trend_3y,net_profit_margin_volatility_3y,roa_trend_3y,roa_volatility_3y,promoter_holding_pct_trend_3y,promoter_holding_pct_volatility_3y,auditor_changed_3y
Dilip Buildcon Limited,L45201MP1987PLC003821,2016,non_defaulter,Infrastructure,3993.0,221.0,381.0,183.0,250.0,814.0,1062.0,2511.0,,,5284.0,,,,945.0,427.0,-422.0,-133.0,-128.0,,,,,,,,,,,,0,1987.0,29.0,852.0,,4222.0,422.0,5.0,,,,2.364406779661017,0.4752081756245269,2.236220472440945,1.120734908136483,0.05534685699974956,0.20385674931129477,0.04182437547312642,0.2080979284369115,0.7556775170325511,,0.10693713999499123,0.17005177220230983,,0.17884178652535956,0.16124148372445118,0.20098410295230887,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1.6890766472867869,0.5217225609756098,0.5136986301369864,0.4230769230769231,0.038461538461538464,0.9409090909090909,,-0.40535267051080437,-0.0002933869026894645,0.00977168612076637,,0.0,0,1,838.5,728.8769138582697,13.5,31.016124838541646,168.5,141.8755323044346,614.0,558.2570097086905,185.5,151.79884350313372,,,0.2709817989214175,0.38807837713025267,-0.014209127631386015,0.01332788025292475,-0.013917255710474492,0.0159320500502472,,,0.0
Dr Reddy's Laboratories Limited,L85195TG1984PLC004507,2015,non_defaulter,Pharma,10011.0,1679.0,64.0,490.0,370.8,2614.0,10634.0,3126.0,,,16456.0,,,,10549.0,1786.0,-2031.0,189.0,-56.0,,,,,,,,,,,,0,1984.0,31.0,2113.8,,5822.0,2031.0,-245.0,,,,0.293962760955426,0.18996110841030628,33.028125,27.90625,0.16771551293577064,0.2611127759464589,0.10202965483714146,0.15788978747413956,0.6083495381623724,,0.1784037558685446,0.5713371721049264,,0.641042780748663,0.12845162858531844,0.6462080700048615,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.025611863254178,,,,,,,,,,,0.0,-2,0,-145.5,233.5299171888309,-147.5,141.4802695313614,-139.0,120.20260673823454,-385.5,354.18482306401677,-385.0,708.1103178334731,,,-0.045481509776911344,0.037279402200299926,-0.01266434083002524,0.01449547228261595,-0.008940284948819412,0.010148081640552562,,,0.0
Dr Reddy's Laboratories Limited,L85195TG1984PLC004507,2016,non_defaulter,Pharma,10292.0,1374.0,64.0,650.0,301.86,2391.0,12078.0,3085.0,,,17585.0,,,,11993.0,2747.0,-1919.0,-693.0,135.0,,,,,,,,,,,,0,1984.0,32.0,1739.8600000000001,,5507.0,1919.0,828.0,,,,0.25542308329193575,0.17543360818879727,27.185312500000002,42.921875,0.1335017489312087,0.23231636222308588,0.07813477395507534,0.1137605563835072,0.5852715382428206,,0.26690633501748934,0.8904376012965964,,0.6820017059994313,0.09894000568666478,0.6868353710548764,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.182501131534766,0.028069123963639996,-0.1816557474687314,-0.08530986993114001,-0.013115802943058221,0.538073908174692,,-0.03853967766349026,-0.03421376400456194,-0.023894880882066122,,0.0,-1,0,-145.5,233.5299171888309,-147.5,141.4802695313614,-139.0,120.20260673823454,-385.5,354.18482306401677,-385.0,708.1103178334731,,,-0.045481509776911344,0.037279402200299926,-0.01266434083002524,0.01449547228261595,-0.008940284948819412,0.010148081640552562,,,0.0
Dr Reddy's Laboratories Limited,L85195TG1984PLC004507,2017,non_defaulter,Pharma,9720.0,1384.0,57.0,735.0,154.4,2336.0,11601.0,2355.0,,,16447.0,,,,11518.0,1016.0,1430.0,-2582.0,-136.0,,,,,,,,,,,,0,1984.0,33.0,1595.4,,4846.0,1430.0,-414.0,,,,0.20299974140160332,0.14318720739344562,27.989473684210527,17.82456140350877,0.14238683127572016,0.2403292181069959,0.08414908493950264,0.1193000603396259,0.5909892381589348,,0.10452674897119342,0.43142250530785564,,0.7003100869459475,0.09700249285583998,0.7053565999878397,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.327891470748309,-0.05557714729887291,0.00727802037845706,-0.02300292764533668,-0.2366288492706645,-0.6301419730615216,,-0.05242334189033243,0.008885082344511464,0.0060143109844272985,,0.0,0,1,-145.5,233.5299171888309,-147.5,141.4802695313614,-139.0,120.20260673823454,-385.5,354.18482306401677,-385.0,708.1103178334731,,,-0.045481509776911344,0.037279402200299926,-0.01266434083002524,0.01449547228261595,-0.008940284948819412,0.010148081640552562,,,0.0
Elder Pharmaceuticals Ltd,L24239MH1983PLC029714,2012,defaulter,Pharma,984.69,84.07,89.02,27.64,19.44,226.46,691.76,780.87,718.36,582.5,1714.34,129.34,221.25,284.47,671.19,19.48,-145.18,3.36,-122.34,,,,,,,,300.86,,,,1,1983.0,29.0,192.52999999999997,135.86,1022.5799999999999,145.18,-125.7,1.2332360515021459,0.8534077253218885,0.22204291845493562,1.128816352492194,0.4554930760525917,2.1627724106942257,0.21882722983599193,0.08537712376483969,0.22998100925164264,0.04903928042278661,0.12153058864346016,0.5743843111634799,3.461489788026857,0.019782875828941088,0.024946533994134747,0.07924915711002486,0.39151510202176937,0.11230561032233978,0.403513888726857,0.339780906937947,,0.43491962530357353,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1.9941039382243968,,,,,,,,,,,0.0,-2,0,-250.61,311.78235881246815,-38.074999999999996,38.38026663100019,-149.715,159.86194731705228,-118.11500000000001,174.8947649937591,566.955,545.77572555034,-0.15805582455078815,0.17292563662144783,-0.21776866504446762,0.23904173447737942,-0.034497774449900764,0.030558981074861137,-0.02247394263368521,0.0198189916961312,,,0.0
Elder Pharmaceuticals Ltd,L24239MH1983PLC029714,2013,defaulter,Pharma,1233.1,93.74,137.97,36.52,21.97,295.28,777.83,972.26,698.23,840.22,2208.23,87.83,159.26,328.37,757.26,-26.84,-48.17,33.51,-41.5,,,,,,,,217.81,,,,1,1983.0,30.0,253.67999999999998,-141.99,1430.4,48.17,-75.01,0.8310085453809717,0.6414629501797149,0.10453214634262455,1.249964645230963,0.4402892814607174,1.8386605783866057,-0.19453504385011233,0.07601978752737004,0.23946151974697916,0.042450288239902545,0.12051476543717778,0.5584110350823963,3.7552151536376646,-0.02176628010704728,-0.02760578446094666,-0.06430036726246813,0.34292623503892256,0.11487933775014376,0.35224138789890547,0.3804947854163742,,0.2800226270521836,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1.6667201111517629,0.2522722887406187,0.11502319495658384,0.3038947275457033,0.2450984158694789,-2.37782340862423,-0.4022275061211742,0.12114829273876904,-0.009357336237469649,-0.006588992182884064,,0.0,-1,0,-250.61,311.78235881246815,-38.074999999999996,38.38026663100019,-149.715,159.86194731705228,-118.11500000000001,174.8947649937591,566.955,545.77572555034,-0.15805582455078815,0.17292563662144783,-0.21776866504446762,0.23904173447737942,-0.034497774449900764,0.030558981074861137,-0.02247394263368521,0.0198189916961312,,,0.0
Elder Pharmaceuticals Ltd,L24239MH1983PLC029714,2014,defaulter,Pharma,483.47,7.92,260.06,29.16,9.93,-72.97,785.6,544.64,721.3,786.48,1935.77,538.39,27.9,84.47,765.03,1153.39,-14.99,-687.85,450.55,,,,,,,,166.95,,,,1,1983.0,31.0,277.91,-65.18000000000006,1150.17,14.99,1138.4,0.9171244024005696,0.8816498830230902,0.6845565049333739,0.6932790224032587,0.2813557395764993,1.0686380066138583,4.4350919018688,0.016381574865038162,-0.1509297371088175,0.004091395155416191,0.010081466395112017,0.24975591108447803,5.723570498401799,2.3856495749477733,2.117710781433608,-0.033671355584599445,0.3952070752207132,0.14356560955072142,0.40583333763825247,0.4062879370999654,,0.21251272912423624,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1.6462243803350323,-0.6079231205903819,-0.9155109878387028,-1.2471213763207805,-0.43982062411289163,43.97280178837556,0.0861158570195979,-0.5566856228277043,-0.05963821266233188,-0.038358893084486353,,0.0,0,1,-250.61,311.78235881246815,-38.074999999999996,38.38026663100019,-149.715,159.86194731705228,-118.11500000000001,174.8947649937591,566.955,545.77572555034,-0.15805582455078815,0.17292563662144783,-0.21776866504446762,0.23904173447737942,-0.034497774449900764,0.030558981074861137,-0.02247394263368521,0.0198189916961312,,,0.0
Era Infra Engineering,L74899DL1990PLC041350,2015,defaulter,Infrastructure,1698.0,-657.0,658.0,198.0,-656.0,200.0,847.0,6693.0,,,8963.0,,,,781.0,248.0,-45.0,-165.0,38.0,,,,,,,,,,,,1,1990.0,25.0,-655.0,,8116.0,45.0,203.0,,,,7.902007083825266,0.746736583733125,-0.9954407294832827,0.3768996960486322,-0.3869257950530035,0.11778563015312132,-0.0733013499944215,-0.7756788665879575,0.18944549815909853,,0.14605418138987045,0.037053638129388916,,0.08713600357023318,-0.0730782104206181,0.09449960950574585,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.13289486150472285,,,,,,,,,,,0.0,-2,0,-243.5,229.57400162523243,-319.0,305.8260217109649,-202.0,239.0262654093804,538.0,440.375597265183,4.5,130.866344030847,,,,,-0.3412191833983537,0.3258687627770186,-0.04297303380751133,0.03924713336337432,,,0.0
Era Infra Engineering,L74899DL1990PLC041350,2016,defaulter,Infrastructure,1211.0,-1316.0,751.0,196.0,-1316.0,-369.0,-464.0,7297.0,,,8569.0,,,,-530.0,530.0,-1.0,-552.0,-23.0,,,,,,,,,,,,1,1990.0,26.0,-1881.0,,9033.0,1.0,529.0,,,,,0.8515579414167347,-2.5046604527296936,0.7057256990679095,-1.0867052023121386,-0.30470685383980184,-0.15357684677325242,,0.1413233749562376,,0.43765483071841454,0.07263258873509662,,-0.06185085774302719,-0.21951219512195122,-0.05414867545804645,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-0.7004783952597042,-0.2868080094228504,-1.0030441400304415,-2.845,0.09024353802480203,1.1370967741935485,,,-0.6997794072591351,-0.08027549677883092,,0.0,-1,0,-243.5,229.57400162523243,-319.0,305.8260217109649,-202.0,239.0262654093804,538.0,440.375597265183,4.5,130.866344030847,,,,,-0.3412191833983537,0.3258687627770186,-0.04297303380751133,0.03924713336337432,,,0.0
Era Infra Engineering,L74899DL1990PLC041350,2017,defaulter,Infrastructure,1211.0,-1295.0,897.0,194.0,-1295.0,-204.0,-1757.0,7769.0,,,8132.0,,,,-1823.0,257.0,-245.0,-23.0,-11.0,,,,,,,,,,,,1,1990.0,27.0,-1693.0,,9889.0,245.0,12.0,,,,,0.955361534677816,-1.8874024526198439,0.28651059085841696,-1.069364161849711,-0.16845582163501238,-0.15924741760944416,,0.14891785538612887,,0.21222130470685385,0.03308019050070794,,-0.22417609444171174,-0.20818986719134283,-0.2160600098376783,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,-0.958558535155872,0.0,0.015957446808510637,0.44715447154471544,0.06468411676031245,-0.5150943396226415,,,0.01734104046242768,-0.005670570836191741,,0.0,0,1,-243.5,229.57400162523243,-319.0,305.8260217109649,-202.0,239.0262654093804,538.0,440.375597265183,4.5,130.866344030847,,,,,-0.3412191833983537,0.3258687627770186,-0.04297303380751133,0.03924713336337432,,,0.0
First Leasing Co of India,L65910TN1973PLC006423,2011,defaulter,NBFC / Leasing,232.0,71.0,110.0,3.0,32.0,216.0,307.0,1167.0,,,1619.0,,,,284.0,-152.0,56.0,105.0,9.0,,,,,,,,,,,,1,1973.0,38.0,213.0,,1312.0,56.0,-208.0,,,,3.801302931596091,0.7208153180975911,1.9363636363636363,-1.3818181818181818,0.30603448275862066,0.9310344827586207,0.043854231006794316,0.23127035830618892,0.1432983323038913,,-0.6551724137931034,-0.13024850042844902,,0.17541692402717726,0.13156269302038295,0.18962322421247685,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.9634352543726178,,,,,,,,,,,0.0,-2,0,3.0,11.575836902790225,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760331,-30.5,30.814859330452176,,,0.02242545727887757,0.03468860814482639,-0.07948782961460445,0.07388149752728913,-0.012745583499199886,0.012084139352579047,,,0.0
First Leasing Co of India,L65910TN1973PLC006423,2012,defaulter,NBFC / Leasing,211.0,32.0,150.0,2.0,17.0,201.0,334.0,1298.0,,,1770.0,,,,311.0,-144.0,5.0,128.0,-11.0,,,,,,,,,,,,1,1973.0,39.0,199.0,,1436.0,5.0,-149.0,,,,3.8862275449101795,0.7333333333333333,1.3266666666666667,-0.96,0.15165876777251186,0.95260663507109,0.01807909604519774,0.09580838323353294,0.1192090395480226,,-0.6824644549763034,-0.11093990755007704,,0.17570621468926553,0.11242937853107345,0.18870056497175142,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.8757690068142833,-0.09051724137931035,-0.5492957746478874,-0.06944444444444445,0.11225364181662383,0.05263157894736842,,0.0849246133140884,-0.1543757149861088,-0.025775134961596575,,0.0,-1,0,3.0,11.575836902790225,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760331,-30.5,30.814859330452176,,,0.02242545727887757,0.03468860814482639,-0.07948782961460445,0.07388149752728913,-0.012745583499199886,0.012084139352579047,,,0.0
First Leasing Co of India,L65910TN1973PLC006423,2013,defaulter,NBFC / Leasing,238.0,35.0,179.0,1.0,16.0,231.0,364.0,1400.0,,,1906.0,,,,341.0,-213.0,33.0,202.0,21.0,,,,,,,,,,,,1,1973.0,40.0,230.0,,1542.0,33.0,-246.0,,,,3.8461538461538463,0.7345225603357818,1.2849162011173185,-1.1899441340782122,0.14705882352941177,0.9705882352941176,0.018363064008394544,0.09615384615384616,0.1248688352570829,,-0.8949579831932774,-0.15214285714285714,,0.1789087093389297,0.12067156348373557,0.19097586568730326,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.915191429073048,0.12796208530805686,0.09375,0.14925373134328357,0.07858243451463791,-0.4791666666666667,,-0.040073698756333265,-0.00459994424310009,0.0002839679631968031,,0.0,0,1,3.0,11.575836902790225,-18.0,17.72004514666935,7.5,12.24744871391589,116.5,95.36712687760331,-30.5,30.814859330452176,,,0.02242545727887757,0.03468860814482639,-0.07948782961460445,0.07388149752728913,-0.012745583499199886,0.012084139352579047,,,0.0
Gammon India Ltd,L74999DL1922PLC000997,2014,defaulter,Infrastructure,2908.63,67.8,452.72,81.85,9.64,612.01,1092.04,4746.1,4632.26,3772.14,9067.84,90.71,1722.51,1352.2,1064.54,-21.03,-12.1,53.62,20.49,,,,,,,,6075.75,,,,1,1922.0,92.0,530.16,860.1200000000003,7975.8,12.1,-33.13,1.2280191085166512,0.7713791110616255,0.02404735773327607,4.346086223947841,0.5233991777534672,1.1710549567061317,-0.04645255345467397,0.023309943169120856,0.21041177461554064,0.007476973568126477,0.062085637888722026,0.3207632688710873,2.1510353498003254,-0.007230208036085718,-0.00443100651060871,0.094853901259837,0.1173973074072767,0.0584659632282881,0.12043000317605956,0.41599101880933054,,5.563669828943995,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0.8740333677190756,,,,,,,,,,,0.0,-3,0,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.35954247817688784,0.4497110722707148,-0.011538042901809773,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.08139679867982016,0.13514273205934793,,,0.0
Gammon India Ltd,L74999DL1922PLC000997,2016,defaulter,Infrastructure,5933.92,100.52,1028.17,261.47,89.12,1535.33,2305.71,4715.0,2587.91,4526.02,10198.1,120.53,1031.82,680.59,2232.43,4.13,-212.88,249.96,31.68,,,,,,,,5126.8,,,,1,1922.0,94.0,1217.81,-1938.1100000000006,7892.39,212.88,-208.75,0.5717849236194271,0.34380979315159893,0.02663046119990632,2.0449232557433503,0.4623410243084496,1.184444206697336,0.00401684546329887,0.01693989807749346,0.2587379000728018,0.009856738019827222,0.0435961157300788,0.5818652494092037,8.71878811031605,0.0006959985978914444,0.0008759278897136798,-0.19004618507369025,0.21890646296859217,0.11941538129651601,0.22609211519792902,0.44381012149321936,,2.2235233398822922,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1.2296357004600695,1.0401082296476347,0.4825958702064897,1.5086681590170095,-0.006552748572512244,1.196386115073704,-0.6562341848972241,-2.301162968204491,-0.0063700450916273944,0.002379764451700745,,0.0,-1,0,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.35954247817688784,0.4497110722707148,-0.011538042901809773,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.08139679867982016,0.13514273205934793,,,0.0
Gammon India Ltd,L74999DL1922PLC000997,2017,defaulter,Infrastructure,712.02,-1659.92,518.9,32.65,-2.8,193.92,643.58,3141.31,369.99,2767.75,5970.79,51.79,146.27,60.46,569.47,125.62,34.48,-191.64,-68.79,,,,,,,,3395.6,,,,1,1922.0,95.0,-1143.82,-2397.76,5327.21,34.48,91.14000000000001,0.1336789811218499,0.08083099990967392,0.01871195014000542,4.88099381584263,0.5261129599265759,-2.204316824050877,0.24208903449604935,-2.3312828291340133,0.2723519002275217,-0.2780067629241692,-2.5791976133503214,0.11925055143456728,11.776711875620244,0.17642762843740345,0.03998968583170716,-0.40158170024402134,0.09537598877200505,-0.1915692898259694,0.10778808164413756,0.4635483746706885,,5.276111749899002,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,-0.7888137880454481,-0.8800084935422114,-17.5133306804616,-0.8736949059811245,-0.333762460233298,29.416464891041166,-0.4381059424975772,2.8360705600992797,-2.348222727211507,-0.28786350094399643,,0.0,0,1,-411.5107142857144,2140.760889813609,-491.297142857143,822.2757033177295,-53.50285714285717,560.4264109289164,-460.73285714285737,749.2824990319444,43.697142857142865,64.03043390971723,-0.35954247817688784,0.4497110722707148,-0.011538042901809773,1.2303916883101462,-0.6731957953074403,1.108467294032083,-0.08139679867982016,0.13514273205934793,,,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2015,defaulter,Gems & Jewellery,7157.93,18.86,523.65,4.59,-0.32,546.78,2914.28,5034.51,7795.88,5837.15,9432.0,70.11,2025.85,5423.8,2773.54,251.37,-1.59,-310.17,-60.38,,,,,,Ford Rhodes Parks & Co. LLP,,4223.32,,,35.26,1,1986.0,29.0,542.1899999999999,1958.7300000000005,6517.719999999999,1.59,249.78,1.3355627318126142,0.988501237761579,0.012010998518112435,1.7275313284928009,0.5337690839694657,1.0354053279862503,0.48003437410484107,0.002634839960714899,0.07638800602967617,0.001999575911789652,0.006471581316826111,0.7588984308736217,1.3197260223459568,0.03511769464076905,0.04992938736838342,0.20766857506361328,0.2940564037319762,0.057484096692111956,0.30897794741306195,0.6188666242578456,,1.4491812729044564,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.8777562967201253,,,,,,,,,,,0.0,-2,0,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.633833897029541,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.038620672474506734,0.047936308056087215,-0.10753664522364781,0.08948463142395832,0.0005803761489411399,0.0006544494990073441,0.0005248831573453994,0.0008819971533045522,-2.1099999999999994,1.9081055176972437,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2016,defaulter,Gems & Jewellery,10750.72,44.86,463.52,19.88,-4.99,523.26,3372.0,5586.12,9380.35,6829.37,10784.34,134.29,1835.66,6910.15,3225.88,687.6,24.08,-681.48,30.19,,,,,,Ford Rhodes Parks & Co. LLP,,3325.22,,,34.89,1,1986.0,30.0,503.39,2550.9800000000005,7412.34,24.08,663.52,1.3735307942021007,1.1047417258107264,0.019663600009956993,1.6566192170818506,0.5179844107288902,1.0860157059026578,1.483431135657577,0.004172743779021312,0.048672088939159426,0.004159735319917584,0.01330367734282325,0.996882516686232,1.555786777421619,0.0639585069651149,0.12309080363472322,0.2365448418725671,0.2991263257649518,0.04667786809392137,0.31267560184489734,0.6332673116760043,,0.9861269276393831,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2.126500390147749,0.5019314243084242,1.3785790031813363,-0.04301547240206296,0.10956577700709695,1.7354099534550662,0.03796806238948647,-0.07091211141095033,0.0015379038183064133,0.002160159408127932,-0.36999999999999744,0.0,-1,0,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.633833897029541,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.038620672474506734,0.047936308056087215,-0.10753664522364781,0.08948463142395832,0.0005803761489411399,0.0006544494990073441,0.0005248831573453994,0.0008819971533045522,-2.1099999999999994,1.9081055176972437,0.0
Gitanjali Gems Limited,L36911MH1986PLC040689,2017,defaulter,Gems & Jewellery,10464.77,39.72,477.67,16.53,-0.56,533.36,3485.3,5271.37,11647.74,9256.57,13025.76,175.48,2530.55,8567.02,3287.72,549.56,10.49,-534.95,25.11,,unqualified,0.0,1.0,0.0,Ford Rhodes Parks & Co. LLP,,2863.13,,,31.04,1,1986.0,31.0,516.83,2391.17,9540.46,10.49,539.0699999999999,1.2583213868636007,0.9849425867248882,0.01895734597156398,1.5124580380455053,0.4046880949748805,1.0819812841501455,1.1505013921745135,0.003795592258597179,0.05096719755904812,0.0030493422264804507,0.011396436461710612,0.8033903587967228,1.22151810080985,0.05251524878234304,0.10425373290055526,0.1835723980788837,0.2524013953888295,0.03967753129184017,0.26756980014985693,0.7106356941936594,,0.8214873898947006,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.7271657322173808,-0.026598218537921083,-0.11457868925546145,0.01930206780567982,-0.056345012280437944,-0.20075625363583488,-0.11520940733849994,-0.1441611790363453,-0.0003771515204241335,-0.0011103930934371333,-3.8500000000000014,0.0,0,1,1653.42,1630.442958632885,10.43,11.242573845284124,-6.7099999999999795,9.633833897029541,118.42999999999984,225.94094956180217,149.09499999999997,182.04667612700015,-0.038620672474506734,0.047936308056087215,-0.10753664522364781,0.08948463142395832,0.0005803761489411399,0.0006544494990073441,0.0005248831573453994,0.0008819971533045522,-2.1099999999999994,1.9081055176972437,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2015,non_defaulter,Textiles,6300.0,530.0,39.0,263.0,685.0,987.0,11183.0,1115.0,,,14365.0,,,,11091.0,448.0,27.0,-448.0,27.0,,,,,,,,,,,,0,1947.0,68.0,1254.0,,3182.0,27.0,421.0,,,,0.09970490923723509,0.0776192133658197,32.15384615384615,11.487179487179487,0.08412698412698413,0.15666666666666668,0.03689523146536721,0.04739336492890995,0.43856595892794986,,0.07111111111111111,0.40179372197309415,,0.7720849286460146,0.08729550991994431,0.7784893839192482,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3.9162338318373253,,,,,,,,,,,0.0,-2,0,2023.0,1679.6099414910461,515.0,421.94022746777244,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.028257974919276774,0.03691624071228827,0.03332796357153596,0.027555090696003186,0.020845115112110107,0.017085751877717322,,,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2016,non_defaulter,Textiles,8969.0,971.0,147.0,445.0,1230.0,1822.0,13871.0,1839.0,,,17796.0,,,,13778.0,1341.0,-697.0,-663.0,-19.0,,,,,,,,,,,,0,1947.0,69.0,2348.0,,3925.0,697.0,644.0,,,,0.13257876144474082,0.1033378287255563,15.97278911564626,9.122448979591837,0.10826179061210837,0.20314416322889955,0.05456282310631603,0.07000216278566794,0.5039896605978872,,0.14951499609766974,0.7292006525285482,,0.7742189256012587,0.13193976174421218,0.779444819060463,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.143705013507651,0.42365079365079367,0.8320754716981132,0.8459979736575481,0.6493273542600897,1.9933035714285714,,0.03287385220750573,0.02413480648512424,0.017667591640948818,,0.0,-1,0,2023.0,1679.6099414910461,515.0,421.94022746777244,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.028257974919276774,0.03691624071228827,0.03332796357153596,0.027555090696003186,0.020845115112110107,0.017085751877717322,,,0.0
Grasim Industries Limited,L17124MP1947PLC000410,2017,non_defaulter,Textiles,10346.0,1560.0,58.0,446.0,2125.0,2629.0,16231.0,701.0,,,19851.0,,,,16138.0,2259.0,-844.0,-1404.0,12.0,,,,,,,,,,,,0,1947.0,70.0,3743.0,,3620.0,844.0,1415.0,,,,0.04318895939868154,0.03531308246435948,64.53448275862068,38.94827586206897,0.15078291127005605,0.2541078677749855,0.07858546168958742,0.09611237754913438,0.5211828119490202,,0.2183452542045235,3.2225392296718973,,0.8129565261195909,0.18855473275905496,0.8176414286433933,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.971773561096467,0.1535288214962649,0.6065911431513903,0.4429198682766191,-0.6188145731375748,0.6845637583892618,,-0.08938980204605929,0.04252112065794768,0.024022638583271395,,0.0,0,1,2023.0,1679.6099414910461,515.0,421.94022746777244,821.0,670.3761796351525,-207.0,470.2973054946791,905.5,739.3611356359548,,,-0.028257974919276774,0.03691624071228827,0.03332796357153596,0.027555090696003186,0.020845115112110107,0.017085751877717322,,,0.0
